@relation RandomTit-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R1_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A24-N200-T1.0E-4_clustered

@attribute Instance_number numeric
@attribute Source_0 numeric
@attribute Source_1 numeric
@attribute Source_2 numeric
@attribute Source_3 numeric
@attribute Source_4 numeric
@attribute Source_5 numeric
@attribute Source_6 numeric
@attribute Source_7 numeric
@attribute Source_8 numeric
@attribute Source_9 numeric
@attribute Source_10 numeric
@attribute Source_11 numeric
@attribute Source_12 numeric
@attribute Source_13 numeric
@attribute Source_14 numeric
@attribute Source_15 numeric
@attribute Source_16 numeric
@attribute Source_17 numeric
@attribute Source_18 numeric
@attribute Source_19 numeric
@attribute Source_20 numeric
@attribute Source_21 numeric
@attribute Source_22 numeric
@attribute Source_23 numeric
@attribute ﻿Survived {0,1}
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7}

@data
93,0.017578,-0.037109,0.001953,0,0.035645,-0.039551,-0.019531,-0.02832,0.036743,0.041992,-0.015625,0.057129,0.027344,-0.015625,-0.012695,0.054688,0.005859,-0.019531,0.035156,0.013672,-0.037109,0.007813,-0.003906,-0.03125,1,cluster0
94,-0.007813,-0.001953,0.003906,-0.001953,0.060547,-0.006348,0.03125,-0.001953,0.009888,-0.055664,0.029297,-0.010742,-0.066406,-0.023438,-0.030273,0,0.035645,0,-0.004883,0.017578,0.025391,0.029297,0.041016,-0.011719,0,cluster7
95,0.000977,0.001953,-0.015625,0.029297,-0.007324,0.002441,-0.015625,0.014648,0.016724,-0.006836,0,-0.009766,-0.007813,-0.003906,0.023438,-0.019531,0.022461,0.001953,0.010742,-0.001953,-0.001953,0.017578,0.052734,-0.012207,0,cluster2
96,-0.035156,0.023438,-0.021484,0.003906,-0.023438,-0.019531,-0.039063,0.013672,-0.049561,0.017578,0.039063,0.005859,0.03125,0.056641,-0.007813,-0.007813,-0.044434,-0.050781,-0.007813,0.003906,-0.033203,-0.041016,-0.003906,0.023438,0,cluster0
97,0.029297,-0.023438,-0.025391,-0.023438,-0.020508,0.009766,0.027344,0.021484,0.067627,-0.044922,-0.019531,0.042969,0.007813,0.029297,-0.019531,-0.011719,-0.015625,0.027344,-0.042969,-0.019531,-0.023438,-0.033203,0.019531,-0.033203,1,cluster5
98,0.000977,0.001953,-0.015625,0.029297,-0.007324,0.002441,-0.015625,0.014648,0.016724,-0.006836,0,-0.009766,-0.007813,-0.003906,0.023438,-0.019531,0.022461,0.001953,0.010742,-0.001953,-0.001953,0.017578,0.052734,-0.012207,1,cluster2
99,-0.009766,0.003906,0.044922,0.015625,-0.051758,0.017578,-0.050781,-0.048828,0.013428,0.056641,0.019531,0.018066,0.078125,0.039063,-0.048828,0.066406,-0.004395,-0.068359,0.050781,0.023438,-0.009766,0.019531,-0.089844,0.017578,1,cluster6
100,0.006836,-0.017578,0.042969,-0.021484,0.000488,-0.009277,0.011719,-0.09375,-0.019165,0.011719,-0.007813,0.05127,-0.035156,-0.021484,-0.025391,0.046875,-0.018066,0.052734,-0.012695,-0.011719,-0.017578,-0.009766,0.011719,0.043457,1,cluster7
101,-0.0625,-0.042969,-0.019531,-0.128906,-0.017578,-0.011719,0,0.111328,-0.085205,-0.003906,-0.027344,0.041504,-0.039063,-0.027344,0.089844,0.054688,-0.015625,-0.011719,0.050781,0.074219,0.068359,-0.058594,0.007813,-0.110352,0,cluster0
102,-0.035156,0.003906,0.046875,0,-0.012695,0.033203,0.011719,0.013672,-0.045654,-0.019531,0.03125,-0.046387,-0.070313,0.021484,-0.039063,0.011719,0.029785,-0.005859,-0.035156,-0.003906,0.009766,-0.001953,-0.039063,0.014648,1,cluster7
103,-0.00293,0.013672,0.003906,0.025391,-0.047852,-0.020996,-0.027344,-0.057617,0.025513,0.019531,-0.007813,-0.018066,0.03125,-0.001953,0.010742,0.007813,-0.008789,-0.046875,0.05957,0.033203,0.048828,0.023438,0.029297,0.041992,1,cluster6
104,-0.00293,0.013672,0.003906,0.025391,-0.047852,-0.020996,-0.027344,-0.057617,0.025513,0.019531,-0.007813,-0.018066,0.03125,-0.001953,0.010742,0.007813,-0.008789,-0.046875,0.05957,0.033203,0.048828,0.023438,0.029297,0.041992,0,cluster6
105,0.000977,0.001953,-0.015625,0.029297,-0.007324,0.002441,-0.015625,0.014648,0.016724,-0.006836,0,-0.009766,-0.007813,-0.003906,0.023438,-0.019531,0.022461,0.001953,0.010742,-0.001953,-0.001953,0.017578,0.052734,-0.012207,0,cluster2
106,0.000977,0.001953,-0.015625,0.029297,-0.007324,0.002441,-0.015625,0.014648,0.016724,-0.006836,0,-0.009766,-0.007813,-0.003906,0.023438,-0.019531,0.022461,0.001953,0.010742,-0.001953,-0.001953,0.017578,0.052734,-0.012207,0,cluster2
107,0.037109,0,-0.027344,0.099609,0.03418,0.09375,-0.066406,0.017578,-0.020264,-0.113281,0.015625,-0.060059,-0.007813,-0.080078,0.035156,-0.007813,0.039063,-0.072266,0.007813,0.078125,0.107422,-0.107422,-0.125,-0.036133,0,cluster4
108,-0.003906,-0.025391,0.001953,0.009766,-0.035156,-0.037109,-0.015625,-0.019531,-0.007202,0.041016,-0.041016,-0.015137,-0.015625,-0.013672,0.040039,0.007813,-0.003418,-0.001953,0.015625,0.001953,0.005859,-0.017578,0.03125,0.018555,1,cluster2
109,0.035156,-0.011719,0.021484,-0.041016,-0.075195,-0.069336,0.007813,0.001953,0.033936,-0.052734,-0.074219,0.070313,-0.054688,-0.023438,-0.041016,-0.015625,-0.006836,0.046875,-0.03125,-0.046875,-0.027344,-0.035156,-0.035156,0.03125,1,cluster5
110,0.000977,0.001953,-0.015625,0.029297,-0.007324,0.002441,-0.015625,0.014648,0.016724,-0.006836,0,-0.009766,-0.007813,-0.003906,0.023438,-0.019531,0.022461,0.001953,0.010742,-0.001953,-0.001953,0.017578,0.052734,-0.012207,0,cluster2
111,0.001953,-0.013672,-0.023438,0.011719,-0.011719,-0.040527,-0.039063,-0.013672,0.011597,0.020508,-0.003906,0.006348,0,-0.001953,0.032227,0.011719,-0.002441,-0.021484,0.016602,0.017578,-0.00293,0,0.070313,0.007324,1,cluster2
112,-0.0625,0.007813,-0.009766,-0.095703,-0.025391,0.047852,0.011719,0.099609,-0.047607,-0.052734,0.011719,0.021973,0,-0.019531,0.052734,0.023438,0.003906,-0.03125,0.089844,0.085938,0.111328,-0.001953,-0.011719,-0.106445,0,cluster0
113,-0.013672,0.017578,-0.03125,0.019531,0.03125,-0.012695,0.027344,0.017578,-0.007446,-0.025391,0.003906,0.004395,0.007813,-0.001953,0,-0.050781,-0.015137,-0.001953,0.014648,-0.009766,-0.008789,-0.011719,0.025391,-0.010742,0,cluster5
114,0.000977,0.001953,-0.015625,0.029297,-0.007324,0.002441,-0.015625,0.014648,0.016724,-0.006836,0,-0.009766,-0.007813,-0.003906,0.023438,-0.019531,0.022461,0.001953,0.010742,-0.001953,-0.001953,0.017578,0.052734,-0.012207,0,cluster2
115,-0.013672,0.017578,-0.03125,0.019531,0.03125,-0.012695,0.027344,0.017578,-0.007446,-0.025391,0.003906,0.004395,0.007813,-0.001953,0,-0.050781,-0.015137,-0.001953,0.014648,-0.009766,-0.008789,-0.011719,0.025391,-0.010742,0,cluster5
116,-0.007813,-0.003906,-0.037109,-0.042969,0.010742,0.016602,0.027344,0.017578,0.05542,-0.087891,0.015625,-0.024414,-0.070313,0.025391,-0.03125,0.011719,0,0.042969,-0.0625,0.023438,0.001953,0.005859,0.035156,0.007813,0,cluster7
117,0.001953,-0.013672,-0.023438,0.011719,-0.011719,-0.040527,-0.039063,-0.013672,0.011597,0.020508,-0.003906,0.006348,0,-0.001953,0.032227,0.011719,-0.002441,-0.021484,0.016602,0.017578,-0.00293,0,0.070313,0.007324,1,cluster2
118,0.021484,-0.035156,0,-0.023438,-0.043945,0.013672,0.054688,0.013672,0.048584,-0.025391,-0.058594,0.021484,-0.007813,0.017578,-0.013672,-0.015625,-0.016602,0.046875,-0.046875,-0.03125,-0.013672,-0.052734,-0.015625,-0.021484,0,cluster5
119,0.013672,-0.007813,-0.023438,-0.0625,-0.026367,0.009766,-0.015625,-0.068359,0.045166,-0.041016,0.015625,0.05957,-0.015625,0.037109,-0.035156,0.0625,-0.053711,0.074219,-0.066406,0.011719,-0.048828,-0.013672,0.042969,0.050781,1,cluster7
120,0.023438,0.003906,0,-0.007813,-0.057617,0.029297,0.042969,-0.023438,0.081299,-0.044922,-0.023438,0.018555,0.039063,0.027344,-0.041016,-0.015625,-0.021484,0.003906,0,-0.003906,0.029297,-0.011719,-0.019531,0.001953,1,cluster6
121,0.000977,0.001953,-0.015625,0.029297,-0.007324,0.002441,-0.015625,0.014648,0.016724,-0.006836,0,-0.009766,-0.007813,-0.003906,0.023438,-0.019531,0.022461,0.001953,0.010742,-0.001953,-0.001953,0.017578,0.052734,-0.012207,0,cluster2
122,0.000977,0.001953,-0.015625,0.029297,-0.007324,0.002441,-0.015625,0.014648,0.016724,-0.006836,0,-0.009766,-0.007813,-0.003906,0.023438,-0.019531,0.022461,0.001953,0.010742,-0.001953,-0.001953,0.017578,0.052734,-0.012207,0,cluster2
123,-0.005859,-0.013672,0.009766,0.029297,-0.030762,0.005859,0.007813,0.007813,-0.002319,0.013672,-0.037109,-0.03125,-0.027344,-0.015625,0.030273,-0.023438,0.021484,0.021484,0.009766,-0.015625,0.005859,0,0.015625,-0.000977,0,cluster2
124,0.007813,-0.003906,0.033203,0.019531,-0.020508,0.022461,-0.011719,0.025391,-0.014404,0.005859,0.035156,0.041992,0.023438,0.037109,-0.035156,-0.007813,0.016113,-0.041016,-0.015625,-0.03125,-0.023438,-0.021484,-0.019531,-0.038086,0,cluster0
125,-0.005859,-0.013672,0.009766,0.029297,-0.030762,0.005859,0.007813,0.007813,-0.002319,0.013672,-0.037109,-0.03125,-0.027344,-0.015625,0.030273,-0.023438,0.021484,0.021484,0.009766,-0.015625,0.005859,0,0.015625,-0.000977,0,cluster2
126,0.000977,0.001953,-0.015625,0.029297,-0.007324,0.002441,-0.015625,0.014648,0.016724,-0.006836,0,-0.009766,-0.007813,-0.003906,0.023438,-0.019531,0.022461,0.001953,0.010742,-0.001953,-0.001953,0.017578,0.052734,-0.012207,0,cluster2
127,-0.009766,-0.035156,0.044922,0,-0.038086,0,-0.039063,-0.009766,-0.019287,0.078125,-0.015625,0.020996,0.03125,0.029297,-0.021484,0.066406,0.000488,-0.025391,0.005859,-0.007813,-0.052734,-0.021484,-0.085938,-0.004883,1,cluster0
128,-0.013672,0.003906,-0.080078,-0.039063,-0.023438,-0.033203,0,0.009766,0.032471,-0.033203,-0.015625,0.006836,0.015625,0.048828,0.007813,-0.011719,-0.076172,0.015625,-0.035156,0.015625,-0.033203,-0.052734,0.035156,0.029297,0,cluster5
129,-0.027344,0,0.013672,-0.017578,0.006836,-0.013672,-0.035156,-0.005859,-0.031982,-0.011719,0.066406,-0.009277,-0.039063,0.035156,-0.039063,0.046875,0.006348,-0.048828,-0.027344,0.03125,0.001953,0,0.015625,0.022461,1,cluster7
130,-0.041016,0.0625,0.011719,0.037109,-0.055664,0.042969,-0.003906,-0.001953,-0.030518,-0.009766,0.039063,-0.034668,0.054688,0.054688,-0.037109,-0.039063,-0.025879,-0.050781,0.029297,0,0.019531,0,-0.058594,0.038086,1,cluster6
131,0.022461,0.005859,0.041016,0.033203,-0.007324,0.006348,0.046875,-0.041992,0.036255,-0.011719,-0.009766,0.032227,0.035156,-0.021484,-0.040039,-0.027344,0.01416,-0.039063,0.055664,-0.009766,0.051758,0.011719,-0.013672,-0.018066,0,cluster6
132,0.029297,-0.035156,-0.033203,-0.041016,-0.025391,-0.033203,0.003906,-0.005859,0.062744,-0.017578,-0.023438,0.05957,0.015625,0.029297,-0.011719,0.019531,-0.040039,0.003906,-0.039063,0,-0.023438,-0.050781,0.039063,-0.013672,1,cluster0
133,-0.035156,0.003906,0.046875,0,-0.012695,0.033203,0.011719,0.013672,-0.045654,-0.019531,0.03125,-0.046387,-0.070313,0.021484,-0.039063,0.011719,0.029785,-0.005859,-0.035156,-0.003906,0.009766,-0.001953,-0.039063,0.014648,1,cluster7
134,-0.005859,-0.013672,0.009766,0.029297,-0.030762,0.005859,0.007813,0.007813,-0.002319,0.013672,-0.037109,-0.03125,-0.027344,-0.015625,0.030273,-0.023438,0.021484,0.021484,0.009766,-0.015625,0.005859,0,0.015625,-0.000977,0,cluster2
135,0.000977,0.001953,-0.015625,0.029297,-0.007324,0.002441,-0.015625,0.014648,0.016724,-0.006836,0,-0.009766,-0.007813,-0.003906,0.023438,-0.019531,0.022461,0.001953,0.010742,-0.001953,-0.001953,0.017578,0.052734,-0.012207,0,cluster2
136,-0.019531,0.019531,0.001953,0.03125,-0.057617,0.038086,-0.058594,0.037109,-0.020264,0.009766,0.039063,-0.024414,0.007813,0.052734,0.007813,-0.003906,0.018066,-0.023438,-0.017578,-0.007813,-0.025391,0.005859,0.007813,0.001953,0,cluster2
137,-0.003906,-0.005859,-0.013672,-0.007813,0.027832,-0.004395,-0.019531,0.012695,0.007935,0.063477,0.015625,0.01416,0.046875,0.011719,0.043945,-0.050781,0.000488,0.029297,-0.00293,0.003906,0.001953,0.035156,-0.107422,0.012695,1,cluster0
138,-0.00293,-0.021484,-0.021484,-0.025391,0.023926,-0.04834,-0.042969,-0.014648,0.003052,0.09082,0.011719,0.030273,0.058594,0.011719,0.051758,-0.023438,-0.024414,0.005859,0.00293,0.021484,0.000977,0.019531,-0.087891,0.032227,1,cluster0
139,-0.025391,-0.066406,-0.050781,-0.060547,0.009766,0.016602,0.050781,-0.033203,0.040771,0.017578,-0.011719,-0.0625,-0.015625,0.056641,0.021484,0.070313,-0.060547,0.015625,-0.066406,0.0625,0.023438,-0.0625,0.054688,0.005859,1,cluster7
140,-0.035156,0.023438,-0.021484,0.003906,-0.023438,-0.019531,-0.039063,0.013672,-0.049561,0.017578,0.039063,0.005859,0.03125,0.056641,-0.007813,-0.007813,-0.044434,-0.050781,-0.007813,0.003906,-0.033203,-0.041016,-0.003906,0.023438,0,cluster0
141,-0.013672,-0.013672,0.029297,-0.001953,0.037109,-0.002441,0.054688,-0.007813,-0.009155,-0.035156,-0.007813,-0.031738,-0.085938,-0.035156,-0.022461,-0.003906,0.03418,0.019531,-0.006836,0.003906,0.03418,0.009766,0.003906,0.000488,0,cluster7
142,-0.00293,0.013672,0.003906,0.025391,-0.047852,-0.020996,-0.027344,-0.057617,0.025513,0.019531,-0.007813,-0.018066,0.03125,-0.001953,0.010742,0.007813,-0.008789,-0.046875,0.05957,0.033203,0.048828,0.023438,0.029297,0.041992,1,cluster6
143,-0.019531,0.003906,-0.005859,0.013672,-0.061523,-0.004883,-0.082031,0.009766,-0.025146,0.037109,0.035156,-0.008301,0.015625,0.054688,0.015625,0.027344,-0.006348,-0.046875,-0.011719,0.011719,-0.025391,-0.011719,0.023438,0.021484,1,cluster0
144,-0.012695,-0.029297,0.021484,-0.019531,0.033203,-0.04541,0.03125,-0.035156,-0.014526,-0.007813,-0.011719,-0.016113,-0.074219,-0.033203,-0.012695,0.027344,0.009766,-0.003906,-0.000977,0.021484,0.033203,-0.005859,0.021484,0.02002,1,cluster7
145,0.015625,-0.025391,0.027344,-0.027344,0.046875,-0.016113,0.011719,-0.003906,0.006226,0.007813,0.048828,0.015137,-0.039063,-0.013672,0.014648,-0.046875,0.041016,0.013672,-0.040039,0.015625,0.073242,0.041016,-0.041016,0.010742,0,cluster7
146,0.001953,-0.013672,-0.023438,0.011719,-0.011719,-0.040527,-0.039063,-0.013672,0.011597,0.020508,-0.003906,0.006348,0,-0.001953,0.032227,0.011719,-0.002441,-0.021484,0.016602,0.017578,-0.00293,0,0.070313,0.007324,1,cluster2
147,0.035156,-0.009766,0.046875,-0.03125,0.014648,0.020508,-0.007813,-0.0625,0.001587,0.02832,0.052734,0.08252,0,-0.001953,0.001953,-0.027344,0.013184,0.070313,-0.051758,-0.017578,0.022461,0.037109,-0.050781,0.03418,0,cluster7
148,-0.029297,0.101563,0.042969,0.037109,-0.082031,0.003906,-0.023438,0.009766,-0.040283,-0.068359,0.023438,-0.001953,0,0.013672,-0.074219,-0.070313,0.008301,-0.027344,0.037109,-0.035156,0.005859,0.033203,-0.097656,0.072266,1,cluster6
149,0.000977,0.001953,-0.015625,0.029297,-0.007324,0.002441,-0.015625,0.014648,0.016724,-0.006836,0,-0.009766,-0.007813,-0.003906,0.023438,-0.019531,0.022461,0.001953,0.010742,-0.001953,-0.001953,0.017578,0.052734,-0.012207,0,cluster2
150,-0.035156,-0.011719,0.039063,-0.017578,-0.016602,-0.009766,-0.011719,-0.013672,-0.051025,0.007813,0.027344,-0.030762,-0.0625,0.023438,-0.029297,0.042969,0.005371,-0.029297,-0.029297,0.015625,0.009766,-0.017578,-0.023438,0.03418,1,cluster7
151,0.021484,-0.003906,0.023438,-0.023438,-0.060547,-0.008789,0.003906,0.027344,0.057861,-0.056641,-0.078125,0.039063,-0.054688,-0.021484,-0.050781,0,0.027344,0.089844,-0.019531,-0.046875,-0.064453,0.015625,-0.101563,0.015625,0,cluster5
152,-0.041016,0.0625,0.011719,0.037109,-0.055664,0.042969,-0.003906,-0.001953,-0.030518,-0.009766,0.039063,-0.034668,0.054688,0.054688,-0.037109,-0.039063,-0.025879,-0.050781,0.029297,0,0.019531,0,-0.058594,0.038086,1,cluster6
153,-0.029297,0.015625,0.021484,0,0.010742,0.029297,-0.011719,0.021484,-0.026611,-0.039063,0.070313,-0.025391,-0.054688,0.033203,-0.046875,0.015625,0.031738,-0.025391,-0.033203,0.011719,0.001953,0.017578,-0.003906,0.00293,1,cluster7
154,-0.005859,-0.013672,0.009766,0.029297,-0.030762,0.005859,0.007813,0.007813,-0.002319,0.013672,-0.037109,-0.03125,-0.027344,-0.015625,0.030273,-0.023438,0.021484,0.021484,0.009766,-0.015625,0.005859,0,0.015625,-0.000977,0,cluster2
155,-0.019531,0.044922,-0.005859,0.035156,-0.005371,0.007324,0.039063,-0.026367,0.006226,-0.026367,-0.001953,-0.02002,0.039063,-0.001953,-0.020508,-0.054688,-0.021484,-0.025391,0.057617,0.003906,0.042969,0.011719,-0.015625,0.023926,0,cluster6
156,-0.032227,0.001953,-0.011719,0.019531,0.018555,0.008301,0.023438,0.008789,-0.007446,0.020508,-0.042969,-0.032715,0.003906,-0.009766,0.006836,-0.011719,-0.006348,0.037109,0.030273,-0.005859,-0.038086,0.005859,-0.060547,0.003418,0,cluster5
157,-0.005859,-0.007813,0.044922,-0.025391,-0.00293,0.019531,-0.03125,0.017578,-0.030518,0.025391,0.085938,0.000488,-0.023438,0.042969,-0.001953,-0.03125,0.036621,-0.011719,-0.068359,0.007813,0.050781,0.029297,-0.085938,0.025391,0,cluster7
158,-0.012695,0.005859,-0.039063,0.001953,0.026855,-0.055664,0.003906,-0.009766,-0.012573,0.001953,0,0.020508,0.015625,0,0.008789,-0.023438,-0.040039,-0.025391,0.020508,0.009766,-0.008789,-0.029297,0.041016,0.008789,1,cluster5
159,-0.046875,-0.03125,0.015625,0,0.013672,0.072266,0.035156,-0.001953,-0.035889,0.039063,0.042969,-0.079102,-0.015625,0.0625,-0.003906,0.042969,-0.004395,-0.029297,-0.042969,0.03125,0.023438,-0.033203,-0.003906,-0.019531,0,cluster7
160,-0.020508,0.005859,-0.005859,0.019531,0.008301,-0.009277,0.050781,0.011719,-0.026489,-0.004883,-0.035156,-0.01709,-0.011719,-0.013672,0.006836,-0.058594,-0.016113,0.017578,0.013672,-0.025391,0,-0.029297,-0.011719,0.000488,0,cluster5
161,0.001953,-0.013672,-0.023438,0.011719,-0.011719,-0.040527,-0.039063,-0.013672,0.011597,0.020508,-0.003906,0.006348,0,-0.001953,0.032227,0.011719,-0.002441,-0.021484,0.016602,0.017578,-0.00293,0,0.070313,0.007324,0,cluster2
162,-0.035156,0.023438,-0.021484,0.003906,-0.023438,-0.019531,-0.039063,0.013672,-0.049561,0.017578,0.039063,0.005859,0.03125,0.056641,-0.007813,-0.007813,-0.044434,-0.050781,-0.007813,0.003906,-0.033203,-0.041016,-0.003906,0.023438,1,cluster0
163,-0.003906,0.027344,-0.029297,0.001953,-0.09375,0.044922,-0.007813,-0.011719,0.075439,-0.041016,-0.019531,-0.047852,0.023438,0.044922,0.001953,-0.011719,-0.019531,0.019531,-0.003906,0.019531,0.025391,0.017578,0.007813,0.042969,0,cluster6
164,-0.026367,0.013672,-0.037109,0.019531,0.041504,0.004395,0,0.014648,0.011841,0,-0.003906,-0.01123,0.019531,0,-0.000977,-0.007813,-0.005371,0.017578,0.03125,0.007813,-0.045898,0.023438,-0.023438,-0.008789,0,cluster5
165,0.029297,-0.035156,-0.033203,-0.041016,-0.025391,-0.033203,0.003906,-0.005859,0.062744,-0.017578,-0.023438,0.05957,0.015625,0.029297,-0.011719,0.019531,-0.040039,0.003906,-0.039063,0,-0.023438,-0.050781,0.039063,-0.013672,0,cluster0
166,0.000977,0.001953,-0.015625,0.029297,-0.007324,0.002441,-0.015625,0.014648,0.016724,-0.006836,0,-0.009766,-0.007813,-0.003906,0.023438,-0.019531,0.022461,0.001953,0.010742,-0.001953,-0.001953,0.017578,0.052734,-0.012207,0,cluster2
167,0.000977,0.001953,-0.015625,0.029297,-0.007324,0.002441,-0.015625,0.014648,0.016724,-0.006836,0,-0.009766,-0.007813,-0.003906,0.023438,-0.019531,0.022461,0.001953,0.010742,-0.001953,-0.001953,0.017578,0.052734,-0.012207,0,cluster2
168,0.021484,-0.033203,0.041016,0.017578,0.005859,-0.009766,0.058594,-0.003906,0.00354,0.009766,-0.042969,0.035156,-0.011719,-0.03125,-0.012695,-0.027344,0.019531,0.003906,0.010742,-0.039063,0.009766,-0.029297,-0.009766,-0.041504,0,cluster5
169,-0.019531,0.019531,0.001953,0.03125,-0.057617,0.038086,-0.058594,0.037109,-0.020264,0.009766,0.039063,-0.024414,0.007813,0.052734,0.007813,-0.003906,0.018066,-0.023438,-0.017578,-0.007813,-0.025391,0.005859,0.007813,0.001953,0,cluster2
170,-0.005859,-0.023438,0.037109,-0.042969,-0.006836,-0.023438,-0.054688,-0.009766,-0.035889,0.052734,0.085938,0.016113,-0.015625,0.042969,0.007813,0,0.012207,-0.035156,-0.0625,0.027344,0.048828,0.011719,-0.066406,0.044922,1,cluster7
171,-0.005859,-0.013672,0.009766,0.029297,-0.030762,0.005859,0.007813,0.007813,-0.002319,0.013672,-0.037109,-0.03125,-0.027344,-0.015625,0.030273,-0.023438,0.021484,0.021484,0.009766,-0.015625,0.005859,0,0.015625,-0.000977,0,cluster2
172,0.000977,0.001953,-0.015625,0.029297,-0.007324,0.002441,-0.015625,0.014648,0.016724,-0.006836,0,-0.009766,-0.007813,-0.003906,0.023438,-0.019531,0.022461,0.001953,0.010742,-0.001953,-0.001953,0.017578,0.052734,-0.012207,0,cluster2
173,0.023438,-0.021484,0.007813,0.001953,-0.020508,-0.007324,-0.035156,0.011719,0.013062,0.056641,0.019531,0.015625,0.019531,0.005859,0.068359,-0.066406,0.02832,0.015625,-0.023438,-0.003906,0.045898,0.029297,-0.029297,0.009277,0,cluster2
174,0.029297,-0.035156,-0.033203,-0.041016,-0.025391,-0.033203,0.003906,-0.005859,0.062744,-0.017578,-0.023438,0.05957,0.015625,0.029297,-0.011719,0.019531,-0.040039,0.003906,-0.039063,0,-0.023438,-0.050781,0.039063,-0.013672,1,cluster0
175,0.005859,-0.001953,0.048828,-0.003906,0.004883,0.033691,0.035156,-0.066406,-0.013794,-0.015625,-0.003906,0.035645,-0.042969,-0.023438,-0.035156,0.015625,0.006348,0.076172,-0.018555,-0.029297,-0.016602,0.007813,-0.005859,0.023926,0,cluster7
176,-0.005859,-0.017578,-0.003906,-0.019531,0.056641,-0.049805,0.007813,-0.029297,0.004517,-0.02832,0.027344,0.005371,-0.058594,-0.021484,-0.021484,0.03125,0.010742,-0.023438,0.000977,0.037109,0.025391,0.011719,0.058594,0.007813,1,cluster7
177,-0.013672,0.017578,-0.03125,0.019531,0.03125,-0.012695,0.027344,0.017578,-0.007446,-0.025391,0.003906,0.004395,0.007813,-0.001953,0,-0.050781,-0.015137,-0.001953,0.014648,-0.009766,-0.008789,-0.011719,0.025391,-0.010742,0,cluster5
178,-0.050781,-0.011719,-0.003906,-0.158203,-0.003906,0.061523,-0.039063,0.080078,-0.082275,-0.011719,0.070313,0.072754,-0.039063,0,0.095703,0.023438,0.00293,0.078125,-0.019531,0.074219,0.082031,0.023438,-0.050781,-0.053711,0,cluster7
179,-0.009766,-0.035156,0.044922,0,-0.038086,0,-0.039063,-0.009766,-0.019287,0.078125,-0.015625,0.020996,0.03125,0.029297,-0.021484,0.066406,0.000488,-0.025391,0.005859,-0.007813,-0.052734,-0.021484,-0.085938,-0.004883,1,cluster0
180,-0.011719,-0.019531,0.052734,0.019531,-0.03418,0.043945,-0.015625,0.017578,-0.014404,0.050781,-0.011719,0.004883,0.015625,0.027344,-0.029297,0.035156,0.024902,-0.001953,0,-0.027344,-0.052734,-0.005859,-0.105469,-0.024414,0,cluster0
181,0.017578,-0.039063,-0.039063,-0.041016,-0.014648,-0.016602,-0.023438,-0.009766,0.081787,0.009766,-0.03125,0.043945,0.03125,0.033203,-0.013672,0.066406,-0.030273,0.023438,-0.023438,0.019531,-0.060547,-0.015625,-0.011719,-0.011719,1,cluster0
182,-0.005859,-0.013672,0.009766,0.029297,-0.030762,0.005859,0.007813,0.007813,-0.002319,0.013672,-0.037109,-0.03125,-0.027344,-0.015625,0.030273,-0.023438,0.021484,0.021484,0.009766,-0.015625,0.005859,0,0.015625,-0.000977,0,cluster2
183,-0.005859,-0.017578,-0.003906,-0.019531,0.056641,-0.049805,0.007813,-0.029297,0.004517,-0.02832,0.027344,0.005371,-0.058594,-0.021484,-0.021484,0.03125,0.010742,-0.023438,0.000977,0.037109,0.025391,0.011719,0.058594,0.007813,1,cluster7
184,0.052734,-0.027344,-0.007813,0.082031,0.014648,0.114258,-0.070313,-0.001953,-0.057861,-0.072266,-0.015625,0.010254,-0.015625,-0.078125,0.050781,0.011719,0.016602,0.027344,-0.050781,0.015625,0.013672,-0.152344,-0.132813,-0.036133,0,cluster4
185,0.02832,-0.021484,0.015625,0.017578,0.029297,-0.013184,0.03125,0.00293,0.022583,-0.010742,-0.003906,0.056641,0.007813,-0.019531,-0.019531,-0.023438,0.020508,-0.015625,0.012695,-0.023438,0.000977,-0.009766,0.027344,-0.052734,0,cluster5
186,-0.013672,0.017578,-0.03125,0.019531,0.03125,-0.012695,0.027344,0.017578,-0.007446,-0.025391,0.003906,0.004395,0.007813,-0.001953,0,-0.050781,-0.015137,-0.001953,0.014648,-0.009766,-0.008789,-0.011719,0.025391,-0.010742,0,cluster5
187,0.021484,-0.033203,0.041016,0.017578,0.005859,-0.009766,0.058594,-0.003906,0.00354,0.009766,-0.042969,0.035156,-0.011719,-0.03125,-0.012695,-0.027344,0.019531,0.003906,0.010742,-0.039063,0.009766,-0.029297,-0.009766,-0.041504,0,cluster5
188,-0.003906,-0.005859,-0.013672,-0.007813,0.027832,-0.004395,-0.019531,0.012695,0.007935,0.063477,0.015625,0.01416,0.046875,0.011719,0.043945,-0.050781,0.000488,0.029297,-0.00293,0.003906,0.001953,0.035156,-0.107422,0.012695,0,cluster0
