Source_0,Source_1,Source_2,Source_3,Source_4,Source_5,Source_6,Source_7,Source_8,Source_9,Source_10,Source_11,Source_12,Source_13,Source_14,Source_15,Source_16,Source_17,Source_18,Source_19,Source_20,Source_21,Source_22,Source_23,﻿Survived
0.083984,0.013672,0,0.009766,-0.015625,0.014404,0.025391,-0.037598,-0.016357,-0.023926,-0.018555,0.011719,-0.07373,-0.022461,0.005859,-0.019531,0.048828,0.003906,0.037109,0.021118,-0.046875,0.007813,0.007813,-0.015625,1
0.083984,0.013672,0,0.009766,-0.015625,0.014404,0.025391,-0.037598,-0.016357,-0.023926,-0.018555,0.011719,-0.07373,-0.022461,0.005859,-0.019531,0.048828,0.003906,0.037109,0.021118,-0.046875,0.007813,0.007813,-0.015625,0
-0.005859,0.009766,-0.003906,0.003906,0.003906,-0.008057,0.019043,0.00293,-0.00415,-0.026367,0.012695,-0.023438,-0.040527,0.03125,0.007813,-0.024414,-0.003906,-0.007813,-0.004883,0.02478,-0.015625,0.015625,-0.013672,0.019531,0
-0.005859,0.009766,-0.003906,0.003906,0.003906,-0.008057,0.019043,0.00293,-0.00415,-0.026367,0.012695,-0.023438,-0.040527,0.03125,0.007813,-0.024414,-0.003906,-0.007813,-0.004883,0.02478,-0.015625,0.015625,-0.013672,0.019531,0
-0.132813,-0.058594,-0.083984,-0.042969,0.068359,0.012207,0.011719,0.003906,0.053223,-0.011719,0,-0.03125,-0.066895,-0.09082,-0.113281,-0.076172,0.080078,-0.025391,0.041992,-0.019409,-0.023438,0.046875,0.136719,-0.039063,0
0.056641,0.023438,0,0.022461,0.019531,0.031006,0.001465,0.019531,-0.017334,-0.018555,0.03125,0,-0.01416,0.010742,0.021484,-0.006836,0.03125,-0.033203,0.035645,0.000122,-0.019531,0.003906,-0.001953,0.003906,1
-0.009766,0.033203,-0.023438,0.030273,0.005859,-0.033691,-0.030273,0.05957,-0.08252,-0.038086,-0.014648,-0.023438,0.072754,-0.053711,-0.015625,0.068359,0.005859,-0.011719,0.066406,0.008789,0.042969,-0.046875,-0.050781,0.0625,1
-0.005859,0.009766,-0.003906,0.003906,0.003906,-0.008057,0.019043,0.00293,-0.00415,-0.026367,0.012695,-0.023438,-0.040527,0.03125,0.007813,-0.024414,-0.003906,-0.007813,-0.004883,0.02478,-0.015625,0.015625,-0.013672,0.019531,0
0.048828,0.005859,-0.001953,0.022461,0.023438,0.001221,0.014648,-0.011719,-0.023193,-0.000977,0.023438,0,-0.041504,0.03125,0.019531,-0.025391,0.003906,-0.023438,0.016602,0.038696,-0.027344,-0.019531,-0.001953,0.015625,1
-0.007813,-0.017578,-0.058594,0.071289,-0.046875,0.01416,0.006836,0.041992,0.10498,-0.068359,0.03125,0.085938,-0.025879,-0.036133,-0.128906,-0.072266,-0.041016,-0.042969,-0.074219,-0.000366,-0.046875,-0.027344,0.019531,-0.015625,0
-0.013672,0.003906,0.017578,-0.03125,0.003906,0.003174,0.018555,-0.005371,0.0271,-0.015137,0.009766,-0.007813,-0.000488,-0.016602,0.009766,-0.024414,-0.023438,0.001953,-0.013184,0.024536,0.007813,0,0.001953,0.0625,0
-0.005859,0.009766,-0.003906,0.003906,0.003906,-0.008057,0.019043,0.00293,-0.00415,-0.026367,0.012695,-0.023438,-0.040527,0.03125,0.007813,-0.024414,-0.003906,-0.007813,-0.004883,0.02478,-0.015625,0.015625,-0.013672,0.019531,0
-0.013672,0.003906,0.017578,-0.03125,0.003906,0.003174,0.018555,-0.005371,0.0271,-0.015137,0.009766,-0.007813,-0.000488,-0.016602,0.009766,-0.024414,-0.023438,0.001953,-0.013184,0.024536,0.007813,0,0.001953,0.0625,0
-0.083984,0.025391,-0.017578,0.049805,0.041016,-0.007324,-0.039551,-0.038086,-0.004395,-0.005371,-0.006836,0.007813,-0.04248,-0.000977,-0.019531,0.042969,-0.064453,0.015625,-0.00293,0.000732,0.042969,0.007813,-0.054688,0.046875,0
0.048828,0.005859,-0.001953,0.022461,0.023438,0.001221,0.014648,-0.011719,-0.023193,-0.000977,0.023438,0,-0.041504,0.03125,0.019531,-0.025391,0.003906,-0.023438,0.016602,0.038696,-0.027344,-0.019531,-0.001953,0.015625,1
-0.044922,0.041016,0.03125,0.032227,0.017578,-0.000488,-0.027344,0.057617,-0.032715,-0.044922,-0.008789,-0.011719,0.020996,-0.007813,-0.007813,0.050781,0.003906,0.011719,0,-0.035889,0.0625,-0.039063,0.003906,0.046875,0
-0.009766,0.025391,-0.029297,0.055664,0.009766,0.015137,-0.011719,-0.038086,-0.050293,0.051758,-0.040039,0.011719,-0.016113,0.036133,0.027344,0.099609,-0.046875,0.027344,0.039063,0.025391,0.074219,-0.085938,-0.03125,0.03125,1
-0.017578,0.029297,0.033203,0.018555,-0.017578,-0.01709,-0.003418,0.000977,-0.030762,-0.05127,-0.05957,0,-0.038574,-0.041016,-0.023438,0.037109,0.021484,0.050781,0.000977,-0.014893,0.03125,-0.03125,0.015625,0.03125,1
-0.005859,0.009766,-0.003906,0.003906,0.003906,-0.008057,0.019043,0.00293,-0.00415,-0.026367,0.012695,-0.023438,-0.040527,0.03125,0.007813,-0.024414,-0.003906,-0.007813,-0.004883,0.02478,-0.015625,0.015625,-0.013672,0.019531,0
-0.005859,0.009766,-0.003906,0.003906,0.003906,-0.008057,0.019043,0.00293,-0.00415,-0.026367,0.012695,-0.023438,-0.040527,0.03125,0.007813,-0.024414,-0.003906,-0.007813,-0.004883,0.02478,-0.015625,0.015625,-0.013672,0.019531,0
0,0.027344,-0.001953,0.003906,-0.001953,0.021729,0.005371,0.033691,0.001709,-0.043945,0.021484,-0.027344,-0.01416,0.010742,0.009766,-0.005859,0.023438,-0.019531,0.01416,-0.01355,-0.003906,0.035156,-0.011719,0.007813,0
-0.013672,-0.013672,0.017578,-0.038086,-0.009766,-0.041504,-0.01416,0.044922,0.010742,0.015625,-0.042969,-0.015625,0.025391,0.03418,-0.019531,-0.021484,0.001953,0.03125,-0.00293,-0.017822,-0.027344,-0.042969,0.003906,0.007813,0
0,0.027344,-0.001953,0.003906,-0.001953,0.021729,0.005371,0.033691,0.001709,-0.043945,0.021484,-0.027344,-0.01416,0.010742,0.009766,-0.005859,0.023438,-0.019531,0.01416,-0.01355,-0.003906,0.035156,-0.011719,0.007813,0
-0.005859,0.009766,-0.003906,0.003906,0.003906,-0.008057,0.019043,0.00293,-0.00415,-0.026367,0.012695,-0.023438,-0.040527,0.03125,0.007813,-0.024414,-0.003906,-0.007813,-0.004883,0.02478,-0.015625,0.015625,-0.013672,0.019531,0
0.0625,-0.021484,0.009766,-0.018555,0.013672,-0.004395,-0.015137,0.054688,-0.015625,0.04541,-0.033203,0.011719,0.057617,0.019531,0.003906,0.001953,0.056641,-0.001953,0.001953,-0.040039,0.007813,-0.039063,-0.003906,-0.078125,1
0.025391,-0.021484,0.005859,0.012695,0.064453,0.023926,-0.013672,-0.018555,-0.01416,-0.017578,0.008789,0.027344,-0.029785,0.00293,0.011719,0.041016,-0.029297,0.015625,-0.00293,0.00708,0.066406,-0.0625,-0.007813,0.09375,0
0.005859,-0.013672,-0.027344,-0.000977,0.029297,-0.008301,-0.044434,-0.035156,0.025391,0.063477,-0.022461,0.027344,-0.01123,0.021484,-0.015625,-0.011719,-0.03125,0.005859,0.035156,-0.005615,-0.050781,-0.007813,-0.042969,-0.007813,1
0.041016,-0.048828,-0.005859,-0.088867,-0.03125,0.01709,0.000488,-0.009766,0.05957,-0.023926,-0.067383,0,-0.03125,-0.027344,-0.015625,-0.005859,0.03125,0.0625,0.012695,-0.044434,-0.015625,0.011719,-0.007813,0.015625,1
-0.003906,0.052734,0.046875,-0.006836,-0.054688,-0.028564,0.024414,-0.001465,-0.008545,-0.023438,-0.048828,-0.007813,-0.010254,-0.05957,-0.013672,-0.029297,0.035156,0.023438,0.011719,0.016479,-0.042969,0,0.035156,-0.007813,0
0.005859,0.017578,0.03125,0.049805,0.044922,-0.020996,-0.018066,0.012695,-0.057129,-0.001953,-0.006836,0.015625,-0.006348,0.011719,0,0.03125,-0.015625,0.007813,0.001953,0.016357,0.039063,-0.09375,0.015625,0.054688,1
-0.042969,0.005859,-0.027344,-0.018555,0.001953,0.01123,-0.054199,0.011719,0.049805,0.02002,-0.023438,-0.003906,0.01709,0.000977,-0.023438,0.009766,-0.013672,0.009766,0.032227,-0.057861,-0.027344,0.046875,-0.054688,-0.015625,1
0,0.027344,-0.001953,0.003906,-0.001953,0.021729,0.005371,0.033691,0.001709,-0.043945,0.021484,-0.027344,-0.01416,0.010742,0.009766,-0.005859,0.023438,-0.019531,0.01416,-0.01355,-0.003906,0.035156,-0.011719,0.007813,0
-0.005859,0.009766,-0.003906,0.003906,0.003906,-0.008057,0.019043,0.00293,-0.00415,-0.026367,0.012695,-0.023438,-0.040527,0.03125,0.007813,-0.024414,-0.003906,-0.007813,-0.004883,0.02478,-0.015625,0.015625,-0.013672,0.019531,0
0.017578,-0.048828,-0.029297,-0.040039,0.007813,-0.007324,-0.009277,0.023438,0.021484,-0.01123,-0.022461,-0.023438,-0.038086,0.072266,-0.007813,-0.011719,0.007813,0.027344,0.000977,-0.026855,-0.019531,0,-0.035156,0,0
0.021484,-0.027344,-0.017578,-0.066406,-0.015625,-0.005127,0.02832,-0.047852,-0.023193,-0.026855,0.02832,-0.015625,0.054199,-0.008789,0.009766,0.020508,0.027344,-0.025391,-0.073242,-0.051147,0.011719,-0.011719,0.025391,-0.035156,1
0.076172,-0.03125,-0.015625,-0.048828,0.003906,0.00415,0.024414,-0.0625,-0.042725,-0.000488,0.039063,0.011719,0.054199,-0.008789,0.021484,0.019531,0.035156,-0.039063,-0.051758,-0.037476,0,-0.042969,0.037109,-0.039063,1
-0.005859,0.041016,0.042969,0.086914,0.087891,0.07373,-0.058105,-0.038086,0.013184,0.021484,0.02832,0.070313,-0.065918,0.024414,0.011719,0.042969,-0.025391,0,-0.007813,-0.054443,0.042969,-0.03125,0.023438,0.015625,1
0.0625,-0.056641,-0.005859,-0.057617,0.03125,0.013184,-0.01416,0,0.03418,0.025391,-0.015625,0.019531,0.000977,0.025391,0.003906,-0.011719,-0.003906,0.021484,0.013672,-0.013184,-0.011719,-0.046875,-0.007813,0.039063,0
-0.066406,0.064453,-0.001953,0.024414,-0.003906,0.010986,-0.025391,-0.009277,0.023193,0.004883,0.011719,-0.003906,0.014648,-0.041016,-0.009766,-0.003906,-0.025391,-0.023438,0.026855,-0.006348,-0.023438,0.0625,-0.033203,0,0
0.083984,0.013672,0,0.009766,-0.015625,0.014404,0.025391,-0.037598,-0.016357,-0.023926,-0.018555,0.011719,-0.07373,-0.022461,0.005859,-0.019531,0.048828,0.003906,0.037109,0.021118,-0.046875,0.007813,0.007813,-0.015625,1
0.072266,-0.052734,-0.027344,-0.022461,0.029297,0.002441,-0.013184,0.009766,0.00293,0.01416,-0.011719,0,-0.039063,0.072266,0.003906,-0.013672,0.015625,0.011719,0.022461,-0.012939,-0.03125,-0.035156,-0.023438,0,1
-0.009766,0.060547,0,0.042969,0.019531,0.020264,-0.029297,-0.023438,0.00415,0.030762,0.021484,0.023438,0.014648,-0.041016,0.001953,-0.004883,-0.017578,-0.039063,0.04834,0.007813,-0.039063,0.03125,-0.021484,0,1
-0.052734,0.037109,-0.027344,-0.011719,-0.027344,-0.025146,-0.018555,-0.077148,-0.020752,-0.01123,0.030273,-0.011719,0.037109,-0.018555,-0.019531,0.016602,-0.019531,-0.033203,-0.01709,-0.046143,-0.066406,0.011719,0.007813,-0.015625,0
0.048828,0.005859,-0.001953,0.022461,0.023438,0.001221,0.014648,-0.011719,-0.023193,-0.000977,0.023438,0,-0.041504,0.03125,0.019531,-0.025391,0.003906,-0.023438,0.016602,0.038696,-0.027344,-0.019531,-0.001953,0.015625,1
-0.033203,0.042969,-0.041016,-0.022461,-0.078125,-0.011963,0.013184,-0.062012,-0.047607,0.02002,-0.010742,-0.035156,0.062988,0.019531,0.017578,0.075195,-0.007813,-0.005859,0.003906,-0.035278,-0.019531,-0.046875,0.019531,-0.03125,0
0.019531,-0.052734,-0.060547,-0.108398,-0.0625,-0.024902,0.001465,0.005859,0.02832,-0.04248,-0.083008,-0.035156,0.020508,-0.073242,-0.035156,0.011719,0.025391,0.052734,0.058594,-0.013428,-0.019531,0.039063,-0.074219,0.03125,1
-0.005859,0.009766,-0.003906,0.003906,0.003906,-0.008057,0.019043,0.00293,-0.00415,-0.026367,0.012695,-0.023438,-0.040527,0.03125,0.007813,-0.024414,-0.003906,-0.007813,-0.004883,0.02478,-0.015625,0.015625,-0.013672,0.019531,0
0.011719,0.001953,-0.025391,-0.000977,0.023438,0.020996,-0.058105,-0.003906,0.030273,0.045898,-0.013672,0.023438,0.01709,0.000977,-0.011719,0.007813,-0.005859,-0.003906,0.053711,-0.043701,-0.042969,0.015625,-0.042969,-0.023438,1
-0.048828,0.013672,-0.035156,0.010742,-0.005859,-0.044434,-0.009766,0.069336,-0.075684,-0.041992,-0.03418,-0.046875,0.078613,-0.048828,-0.019531,0.074219,0.017578,-0.003906,0.008789,-0.002441,0.09375,0.007813,-0.082031,-0.007813,0
0.041016,-0.048828,-0.005859,-0.088867,-0.03125,0.01709,0.000488,-0.009766,0.05957,-0.023926,-0.067383,0,-0.03125,-0.027344,-0.015625,-0.005859,0.03125,0.0625,0.012695,-0.044434,-0.015625,0.011719,-0.007813,0.015625,1
-0.048828,-0.009766,-0.029297,-0.018555,0.007813,-0.018066,-0.040527,-0.019531,0.043945,0.037598,-0.032227,0,-0.01123,0.021484,-0.027344,-0.009766,-0.039063,0.021484,0.013672,-0.019531,-0.035156,0.027344,-0.054688,-0.007813,1
0,0.027344,-0.001953,0.003906,-0.001953,0.021729,0.005371,0.033691,0.001709,-0.043945,0.021484,-0.027344,-0.01416,0.010742,0.009766,-0.005859,0.023438,-0.019531,0.01416,-0.01355,-0.003906,0.035156,-0.011719,0.007813,0
0.017578,0.011719,0.019531,-0.044922,-0.035156,0.016357,0.028809,-0.03125,0.033936,-0.039063,-0.032227,0,-0.033691,-0.069336,-0.001953,-0.019531,0.019531,0.029297,0.007324,0.007202,-0.011719,0.027344,0.013672,0.03125,0
0.005859,0,0.009766,-0.03125,0.007813,0.031006,0.021484,0.02002,0.020264,-0.01123,0.009766,-0.007813,0.031738,-0.03125,0.019531,0.000977,0.021484,-0.015625,-0.030273,-0.011353,0.054688,0.039063,-0.015625,-0.023438,0
-0.029297,-0.021484,-0.052734,-0.055664,-0.021484,-0.024902,-0.047363,-0.056641,0.005859,0.003906,-0.004883,-0.011719,0.039551,0.023438,-0.035156,0.029297,-0.007813,0.001953,-0.011719,-0.097656,-0.070313,-0.003906,-0.015625,-0.03125,0
0.041016,0,0.019531,-0.012695,0.027344,0.012451,0.01416,-0.019531,0.008057,0.010254,0.019531,0.019531,-0.001465,-0.016602,0.021484,-0.024414,-0.015625,-0.013672,0.008301,0.038452,-0.007813,-0.03125,0.013672,0.0625,1
-0.023438,0.009766,0.029297,0.000977,0.033203,0.054199,-0.055176,-0.005859,0.081055,0.038574,-0.006836,0.035156,-0.034668,0.046875,-0.007813,-0.009766,-0.007813,0.021484,-0.012695,-0.088867,-0.023438,0.019531,0.011719,-0.039063,0
-0.009766,0.021484,0.019531,-0.03125,0,0.032959,0.004883,0.025879,0.032471,-0.032715,0.018555,-0.011719,0.025879,-0.037109,0.011719,-0.004883,0.001953,-0.009766,0.005859,-0.013794,0.015625,0.023438,0.003906,0.050781,0
0.048828,0.005859,-0.001953,0.022461,0.023438,0.001221,0.014648,-0.011719,-0.023193,-0.000977,0.023438,0,-0.041504,0.03125,0.019531,-0.025391,0.003906,-0.023438,0.016602,0.038696,-0.027344,-0.019531,-0.001953,0.015625,0
0.0625,-0.056641,-0.005859,-0.057617,0.03125,0.013184,-0.01416,0,0.03418,0.025391,-0.015625,0.019531,0.000977,0.025391,0.003906,-0.011719,-0.003906,0.021484,0.013672,-0.013184,-0.011719,-0.046875,-0.007813,0.039063,1
0.013672,-0.005859,-0.015625,0.014648,-0.001953,0.01709,0.001465,-0.020508,-0.02002,-0.078125,-0.040039,-0.007813,-0.102051,-0.00293,-0.011719,0.044922,0.027344,0.046875,0.004883,-0.023926,0.039063,0.007813,-0.023438,0.023438,0
0.001953,-0.015625,0.007813,-0.03125,0.011719,0.001221,0.035645,-0.01123,0.014893,0.006348,0,-0.003906,0.004395,-0.010742,0.017578,-0.018555,-0.003906,-0.005859,-0.049316,0.026733,0.042969,0.019531,-0.017578,-0.011719,0
0.005859,0.017578,0.03125,0.049805,0.044922,-0.020996,-0.018066,0.012695,-0.057129,-0.001953,-0.006836,0.015625,-0.006348,0.011719,0,0.03125,-0.015625,0.007813,0.001953,0.016357,0.039063,-0.09375,0.015625,0.054688,0
-0.005859,0.009766,-0.003906,0.003906,0.003906,-0.008057,0.019043,0.00293,-0.00415,-0.026367,0.012695,-0.023438,-0.040527,0.03125,0.007813,-0.024414,-0.003906,-0.007813,-0.004883,0.02478,-0.015625,0.015625,-0.013672,0.019531,0
-0.005859,0.009766,-0.003906,0.003906,0.003906,-0.008057,0.019043,0.00293,-0.00415,-0.026367,0.012695,-0.023438,-0.040527,0.03125,0.007813,-0.024414,-0.003906,-0.007813,-0.004883,0.02478,-0.015625,0.015625,-0.013672,0.019531,0
-0.03125,0.0625,0.044922,0.006836,-0.019531,-0.012451,0.000488,0.055176,-0.01001,-0.01709,0.000977,-0.019531,0.049316,-0.027344,0,-0.014648,0.017578,-0.013672,0.010254,-0.004517,-0.011719,-0.007813,0.025391,0.011719,0
0.017578,-0.048828,-0.029297,-0.040039,0.007813,-0.007324,-0.009277,0.023438,0.021484,-0.01123,-0.022461,-0.023438,-0.038086,0.072266,-0.007813,-0.011719,0.007813,0.027344,0.000977,-0.026855,-0.019531,0,-0.035156,0,0
0.025391,-0.025391,-0.052734,-0.038086,0,-0.015137,-0.05127,-0.070313,-0.012695,0.030273,0.005859,0.015625,0.039551,0.023438,-0.023438,0.029297,0,-0.011719,0.009766,-0.083496,-0.085938,-0.035156,-0.003906,-0.03125,1
0,0.027344,-0.001953,0.003906,-0.001953,0.021729,0.005371,0.033691,0.001709,-0.043945,0.021484,-0.027344,-0.01416,0.010742,0.009766,-0.005859,0.023438,-0.019531,0.01416,-0.01355,-0.003906,0.035156,-0.011719,0.007813,0
-0.005859,0.009766,-0.003906,0.003906,0.003906,-0.008057,0.019043,0.00293,-0.00415,-0.026367,0.012695,-0.023438,-0.040527,0.03125,0.007813,-0.024414,-0.003906,-0.007813,-0.004883,0.02478,-0.015625,0.015625,-0.013672,0.019531,0
0.013672,0,-0.029297,-0.03125,-0.025391,-0.014404,0.013184,-0.03418,-0.042725,-0.059082,0.041016,-0.035156,0.006348,0.033203,0,0.014648,0.029297,-0.027344,-0.029785,-0.053345,-0.046875,-0.015625,0.029297,-0.007813,0
0.005859,0.017578,0.03125,0.049805,0.044922,-0.020996,-0.018066,0.012695,-0.057129,-0.001953,-0.006836,0.015625,-0.006348,0.011719,0,0.03125,-0.015625,0.007813,0.001953,0.016357,0.039063,-0.09375,0.015625,0.054688,1
-0.046875,0.070313,-0.013672,0.012695,-0.054688,0.02417,0.006348,0.005859,-0.003662,0.036133,-0.030273,-0.027344,0.040527,-0.00293,0.027344,0.054688,-0.013672,0.001953,0.047852,0.004517,0.023438,0.003906,-0.019531,-0.015625,0
-0.017578,0.044922,-0.001953,0.042969,0.023438,-0.009521,-0.015625,-0.054688,-0.001221,0.04834,0.012695,0.027344,-0.013672,-0.020508,0,-0.023438,-0.042969,-0.027344,0.029297,0.045898,-0.046875,0.007813,-0.021484,0.011719,1
-0.013672,0.003906,0.017578,-0.03125,0.003906,0.003174,0.018555,-0.005371,0.0271,-0.015137,0.009766,-0.007813,-0.000488,-0.016602,0.009766,-0.024414,-0.023438,0.001953,-0.013184,0.024536,0.007813,0,0.001953,0.0625,0
-0.037109,-0.029297,-0.144531,0.055664,-0.070313,0.030762,-0.003906,-0.018555,0.066895,-0.024902,0.069336,0.058594,0.047363,0.042969,-0.097656,0.03125,-0.083984,-0.074219,-0.083984,-0.052124,-0.023438,-0.074219,0.003906,-0.039063,0
0.0625,-0.021484,0.009766,-0.018555,0.013672,-0.004395,-0.015137,0.054688,-0.015625,0.04541,-0.033203,0.011719,0.057617,0.019531,0.003906,0.001953,0.056641,-0.001953,0.001953,-0.040039,0.007813,-0.039063,-0.003906,-0.078125,1
0.007813,-0.017578,0.009766,-0.038086,-0.007813,-0.013184,-0.01123,0.070313,0.003906,0.019531,-0.042969,-0.015625,0.057617,0.019531,-0.007813,0.003906,0.048828,0.013672,-0.019531,-0.053711,0.019531,-0.003906,-0.015625,-0.078125,0
0.021484,-0.001953,0.021484,0.049805,0.052734,-0.022949,-0.000977,0.004883,-0.068848,0.02002,-0.016602,0.019531,-0.000488,0.017578,0.007813,0.037109,0.003906,0.003906,-0.03418,0.018799,0.074219,-0.078125,-0.003906,-0.015625,1
0,0.027344,-0.001953,0.003906,-0.001953,0.021729,0.005371,0.033691,0.001709,-0.043945,0.021484,-0.027344,-0.01416,0.010742,0.009766,-0.005859,0.023438,-0.019531,0.01416,-0.01355,-0.003906,0.035156,-0.011719,0.007813,0
-0.017578,0.044922,-0.001953,0.042969,0.023438,-0.009521,-0.015625,-0.054688,-0.001221,0.04834,0.012695,0.027344,-0.013672,-0.020508,0,-0.023438,-0.042969,-0.027344,0.029297,0.045898,-0.046875,0.007813,-0.021484,0.011719,1
-0.140625,-0.042969,-0.097656,-0.039063,0.052734,0.04248,0.02002,0.076172,0.024902,0.025879,0.008789,-0.070313,0.019043,-0.020508,-0.0625,-0.003906,0.074219,-0.041016,0.061523,-0.029175,0.054688,-0.015625,0.140625,-0.039063,0
-0.037109,0.046875,0.042969,0.006836,-0.015625,-0.041748,0.01416,0.024414,-0.015381,0.000488,-0.007813,-0.015625,0.022949,-0.006836,-0.001953,-0.03418,-0.007813,-0.003906,-0.008789,0.033813,-0.023438,-0.027344,0.025391,0.023438,0
-0.013672,0.003906,0.017578,-0.03125,0.003906,0.003174,0.018555,-0.005371,0.0271,-0.015137,0.009766,-0.007813,-0.000488,-0.016602,0.009766,-0.024414,-0.023438,0.001953,-0.013184,0.024536,0.007813,0,0.001953,0.0625,0
-0.03125,0.0625,0.044922,0.006836,-0.019531,-0.012451,0.000488,0.055176,-0.01001,-0.01709,0.000977,-0.019531,0.049316,-0.027344,0,-0.014648,0.017578,-0.013672,0.010254,-0.004517,-0.011719,-0.007813,0.025391,0.011719,0
0.021484,-0.027344,-0.017578,-0.066406,-0.015625,-0.005127,0.02832,-0.047852,-0.023193,-0.026855,0.02832,-0.015625,0.054199,-0.008789,0.009766,0.020508,0.027344,-0.025391,-0.073242,-0.051147,0.011719,-0.011719,0.025391,-0.035156,0
0.083984,0.013672,0,0.009766,-0.015625,0.014404,0.025391,-0.037598,-0.016357,-0.023926,-0.018555,0.011719,-0.07373,-0.022461,0.005859,-0.019531,0.048828,0.003906,0.037109,0.021118,-0.046875,0.007813,0.007813,-0.015625,1
0.001953,-0.015625,0.007813,-0.03125,0.011719,0.001221,0.035645,-0.01123,0.014893,0.006348,0,-0.003906,0.004395,-0.010742,0.017578,-0.018555,-0.003906,-0.005859,-0.049316,0.026733,0.042969,0.019531,-0.017578,-0.011719,0
0.017578,0.011719,0.019531,-0.044922,-0.035156,0.016357,0.028809,-0.03125,0.033936,-0.039063,-0.032227,0,-0.033691,-0.069336,-0.001953,-0.019531,0.019531,0.029297,0.007324,0.007202,-0.011719,0.027344,0.013672,0.03125,0
0,0.027344,-0.001953,0.003906,-0.001953,0.021729,0.005371,0.033691,0.001709,-0.043945,0.021484,-0.027344,-0.01416,0.010742,0.009766,-0.005859,0.023438,-0.019531,0.01416,-0.01355,-0.003906,0.035156,-0.011719,0.007813,0
-0.009766,0.021484,0.019531,-0.03125,0,0.032959,0.004883,0.025879,0.032471,-0.032715,0.018555,-0.011719,0.025879,-0.037109,0.011719,-0.004883,0.001953,-0.009766,0.005859,-0.013794,0.015625,0.023438,0.003906,0.050781,1
0.017578,-0.048828,-0.029297,-0.040039,0.007813,-0.007324,-0.009277,0.023438,0.021484,-0.01123,-0.022461,-0.023438,-0.038086,0.072266,-0.007813,-0.011719,0.007813,0.027344,0.000977,-0.026855,-0.019531,0,-0.035156,0,0
0.017578,0.005859,-0.011719,0.003906,0.005859,0.019775,0.021973,0.027832,-0.010498,-0.022461,0.012695,-0.023438,-0.008301,0.015625,0.017578,0,0.042969,-0.025391,-0.021973,-0.011108,0.03125,0.054688,-0.03125,-0.066406,0
0,0.027344,-0.001953,0.003906,-0.001953,0.021729,0.005371,0.033691,0.001709,-0.043945,0.021484,-0.027344,-0.01416,0.010742,0.009766,-0.005859,0.023438,-0.019531,0.01416,-0.01355,-0.003906,0.035156,-0.011719,0.007813,0
-0.042969,0.005859,-0.027344,-0.018555,0.001953,0.01123,-0.054199,0.011719,0.049805,0.02002,-0.023438,-0.003906,0.01709,0.000977,-0.023438,0.009766,-0.013672,0.009766,0.032227,-0.057861,-0.027344,0.046875,-0.054688,-0.015625,1
-0.017578,0.044922,-0.001953,0.042969,0.023438,-0.009521,-0.015625,-0.054688,-0.001221,0.04834,0.012695,0.027344,-0.013672,-0.020508,0,-0.023438,-0.042969,-0.027344,0.029297,0.045898,-0.046875,0.007813,-0.021484,0.011719,1
0,0.027344,-0.001953,0.003906,-0.001953,0.021729,0.005371,0.033691,0.001709,-0.043945,0.021484,-0.027344,-0.01416,0.010742,0.009766,-0.005859,0.023438,-0.019531,0.01416,-0.01355,-0.003906,0.035156,-0.011719,0.007813,0
